OfficerID,CRID,Category,Allegation,Finding,Outcome,IncidentDate,Latitude,Longitude,Officer Gender,Officer Race,Officer Rank,Officer Age
23280,1065597,Illegal Search,Improper Search Of Vehicle,Not Sustained,No Action Taken,2013,41.959597,-87.655995,M,White,Sergeant Of Police,50
7659,1078266,Use Of Force, Injury,Exonerated,Unknown,2015,41.9598473,-87.7607076,M,White,Police Officer,49
22974,1078266,Use Of Force, Injury,Exonerated,Unknown,2015,41.9598473,-87.7607076,F,Black,Police Officer,45
2716,1068310,Use Of Force, No Injury,No Affidavit,No Action Taken,2013,41.9602369,-87.7213599,M,White,Police Officer,40
14215,1068432,Use Of Force,Unnecessary Display Of Weapon / On Duty,Sustained,24 Day Suspension,2014,41.960805,-87.762517,M,Asian/Pacific,Police Officer,48
12784,1071011,Use Of Force,Unnecessary Display Of Weapon / Off Duty,No Affidavit,No Action Taken,2014,41.9611513,-87.6876007,M,Black,Po As Detective,53
700,1071011,Use Of Force,Unnecessary Display Of Weapon / Off Duty,No Affidavit,No Action Taken,2014,41.9611513,-87.6876007,M,Hispanic,Police Officer,51
30054,1065145,Use Of Force, Use Of Firearm / Off Duty ,No Affidavit,No Action Taken,2013,41.9611735,-87.7204868,M,White,Sergeant Of Police,65
2442,1065145,Use Of Force, Use Of Firearm / Off Duty ,No Affidavit,No Action Taken,2013,41.9611735,-87.7204868,M,White,Po As Detective,50
21732,1065145,Use Of Force, Use Of Firearm / Off Duty ,No Affidavit,No Action Taken,2013,41.9611735,-87.7204868,F,White,Police Officer,49
1873,1065145,Use Of Force, Use Of Firearm / Off Duty ,No Affidavit,No Action Taken,2013,41.9611735,-87.7204868,M,White,Police Officer,47
25999,1065145,Use Of Force, Use Of Firearm / Off Duty ,No Affidavit,No Action Taken,2013,41.9611735,-87.7204868,M,White,Lieutenant Of Police,54
16071,1065145,Use Of Force, Use Of Firearm / Off Duty ,No Affidavit,No Action Taken,2013,41.9611735,-87.7204868,M,White,Sergeant Of Police,54
5103,1065145,Use Of Force, Use Of Firearm / Off Duty ,No Affidavit,No Action Taken,2013,41.9611735,-87.7204868,M,White,Police Officer,45
22132,1065145,Use Of Force, Use Of Firearm / Off Duty ,No Affidavit,No Action Taken,2013,41.9611735,-87.7204868,F,White,Police Officer,50
16031,1065145,Use Of Force, Use Of Firearm / Off Duty ,No Affidavit,No Action Taken,2013,41.9611735,-87.7204868,M,Hispanic,Police Officer,34
3394,1069591,Use Of Force, Injury,Unfounded,No Action Taken,2014,41.9612641,-87.6531681,M,White,Po As Detective,44
9213,1069591,Use Of Force, Injury,Unfounded,No Action Taken,2014,41.9612641,-87.6531681,M,White,Po As Detective,47
19801,1062840,Use Of Force, No Injury,No Affidavit,No Action Taken,2013,41.9619243,-87.670412,M,White,Police Officer,51
14617,1062840,Use Of Force, No Injury,No Affidavit,No Action Taken,2013,41.9619243,-87.670412,M,Asian/Pacific,Po As Detective,40
1785,1063887,Use Of Force, Injury,Not Sustained,No Action Taken,2013,41.961981,-87.661374,M,Hispanic,Police Officer,48
7106,1063887,Use Of Force, Injury,Not Sustained,No Action Taken,2013,41.961981,-87.661374,M,Hispanic,Police Officer,48
5265,1063887,Use Of Force, Injury,Not Sustained,No Action Taken,2013,41.961981,-87.661374,M,White,Sergeant Of Police,52
1989,1062761,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2013,41.9625936,-87.6582163,M,White,Police Officer,41
1813,1064467,Illegal Search,Search Of Premise Without Warrant,No Affidavit,No Action Taken,2013,41.9629683,-87.7131905,M,White,Po/Exp Det Can Hand,49
27409,1064467,Illegal Search,Search Of Premise Without Warrant,No Affidavit,No Action Taken,2013,41.9629683,-87.7131905,M,White,Po/Exp Det Can Hand,45
28741,1068565,Illegal Search,Improper Search Of Person,Unknown,Unknown,2014,41.9632754,-87.6919592,M,Hispanic,Police Officer,56
700,1074222,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2015,41.9636385,-87.6480014,M,Hispanic,Police Officer,51
32022,1069733,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.964037,-87.6606206,M,White,Sergeant Of Police,52
31852,1069733,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.964037,-87.6606206,M,Hispanic,Po,46
32198,1069733,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.964037,-87.6606206,M,Black,Po,57
32364,1069733,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.964037,-87.6606206,F,Black,Po,57
32255,1069733,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2014,41.964037,-87.6606206,M,Hispanic,Po,49
3982,1062319,Use Of Force, Use Of Firearm / On Duty ,Unfounded,No Action Taken,2013,41.9640383,-87.7276318,M,Hispanic,Police Officer,41
29031,1088574,Use Of Force,Unnecessary Physical Contact / On Duty ,No Affidavit,Unknown,2018,41.9641466,-87.6902577,M,Hispanic,Police Officer,48
8691,1069743,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2014,41.9643528,-87.6557758,M,White,Police Officer,45
1057,1069743,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2014,41.9643528,-87.6557758,M,Hispanic,Police Officer,54
12102,1075189,Illegal Search,Improper Search Of Person,No Affidavit,No Action Taken,2015,41.964513,-87.7539888,M,White,Police Officer,43
26786,1075498,Illegal Search,Improper Search Of Vehicle,No Affidavit,No Action Taken,2015,41.9646064,-87.736379,M,Black,Police Officer,40
31996,1075204,Illegal Search,Search Of Premise Without Warrant,No Affidavit,No Action Taken,2015,41.9646391,-87.7232423,M,Hispanic,Po,44
7656,1075204,Illegal Search,Search Of Premise Without Warrant,No Affidavit,No Action Taken,2015,41.9646391,-87.7232423,M,White,Sergeant Of Police,41
12082,1065615,Illegal Search,Improper Search Of Vehicle,Not Sustained,No Action Taken,2013,41.9646398,-87.6525806,M,Hispanic,Police Officer,50
28782,1065615,Use Of Force, Use Of Firearm / Off Duty ,Not Sustained,No Action Taken,2013,41.9646398,-87.6525806,M,Hispanic,Police Officer,48
29241,1062927,Use Of Force,Unnecessary Display Of Weapon / On Duty,Not Sustained,No Action Taken,2013,41.9646712,-87.7137652,M,Hispanic,Police Officer,52
24918,1062927,Use Of Force,Unnecessary Display Of Weapon / On Duty,Not Sustained,No Action Taken,2013,41.9646712,-87.7137652,M,Hispanic,Police Officer,60
1057,1059584,Use Of Force, Injury,Not Sustained,No Action Taken,2013,41.9649501,-87.6505599,M,Hispanic,Police Officer,54
8691,1059584,Use Of Force, Injury,Not Sustained,No Action Taken,2013,41.9649501,-87.6505599,M,White,Police Officer,45
9526,1059584,Use Of Force, Injury,Not Sustained,No Action Taken,2013,41.9649501,-87.6505599,M,Hispanic,Police Officer,39
29241,1075325,Use Of Force, Injury,Not Sustained,Unknown,2015,41.9649829,-87.704977,M,Hispanic,Police Officer,52
16508,1081730,Use Of Force,Push/Pull/Grab,No Affidavit,Unknown,2016,41.9651553,-87.6561708,M,Hispanic,Sergeant Of Police,46
23823,1069551,Use Of Force, Injury,No Affidavit,No Action Taken,2014,41.9652064,-87.6522167,M,White,Po/Field Trning Off,42
1692,1086288,Illegal Search,Miscellaneous,No Affidavit,Unknown,2017,41.9655225,-87.6486127,M,White,Police Officer,37
12925,1086288,Illegal Search,Miscellaneous,No Affidavit,Unknown,2017,41.9655225,-87.6486127,M,White,Police Officer,36
